icpnet
2025-04-12 18:41:05.329883, ill_name: ag_i10_hor, acc_TOP1: 9.7400, acc_TOP5: 49.2200, loss_test: 9.061, avg_time: 0.010, avg_FPS:97.286
2025-04-12 18:41:22.460774, ill_name: ag_i10_ul, acc_TOP1: 9.7400, acc_TOP5: 49.2600, loss_test: 7.850, avg_time: 0.011, avg_FPS:94.927
2025-04-12 18:41:39.512810, ill_name: ag_i10_ur, acc_TOP1: 9.7400, acc_TOP5: 49.2600, loss_test: 8.049, avg_time: 0.010, avg_FPS:96.381
2025-04-12 18:41:57.539674, ill_name: ag_i10_ver, acc_TOP1: 9.6900, acc_TOP5: 49.2600, loss_test: 6.981, avg_time: 0.012, avg_FPS:81.241
2025-04-12 18:42:14.964542, ill_name: ag_i12_hor, acc_TOP1: 18.7200, acc_TOP5: 76.2900, loss_test: 5.400, avg_time: 0.012, avg_FPS:81.336
2025-04-12 18:42:32.335756, ill_name: ag_i12_ul, acc_TOP1: 9.7400, acc_TOP5: 49.2600, loss_test: 7.370, avg_time: 0.011, avg_FPS:89.164
2025-04-12 18:42:49.607672, ill_name: ag_i12_ur, acc_TOP1: 9.7400, acc_TOP5: 49.2600, loss_test: 7.518, avg_time: 0.010, avg_FPS:95.732
2025-04-12 18:43:06.971036, ill_name: ag_i12_ver, acc_TOP1: 44.5900, acc_TOP5: 93.2100, loss_test: 2.929, avg_time: 0.011, avg_FPS:92.722
2025-04-12 18:43:24.226274, ill_name: ag_i14_hor, acc_TOP1: 9.7300, acc_TOP5: 49.3300, loss_test: 10.227, avg_time: 0.011, avg_FPS:91.338
2025-04-12 18:43:41.440659, ill_name: ag_i14_ul, acc_TOP1: 20.3100, acc_TOP5: 61.5400, loss_test: 4.405, avg_time: 0.010, avg_FPS:95.890
2025-04-12 18:43:58.715929, ill_name: ag_i14_ur, acc_TOP1: 15.1600, acc_TOP5: 62.0400, loss_test: 5.477, avg_time: 0.011, avg_FPS:93.575
2025-04-12 18:44:15.673724, ill_name: ag_i14_ver, acc_TOP1: 9.9400, acc_TOP5: 49.2600, loss_test: 6.906, avg_time: 0.010, avg_FPS:97.391

vit
2025-04-12 18:46:18.099528, ill_name: ag_i4_hor, acc_TOP1: 9.0600, acc_TOP5: 48.2100, loss_test: 4.478, avg_time: 0.009, avg_FPS:114.351
2025-04-12 18:48:08.330352, ill_name: ag_i4_ul, acc_TOP1: 9.8000, acc_TOP5: 46.5500, loss_test: 4.942, avg_time: 0.009, avg_FPS:112.792
2025-04-12 18:49:58.383082, ill_name: ag_i4_ur, acc_TOP1: 8.6300, acc_TOP5: 49.7000, loss_test: 4.310, avg_time: 0.010, avg_FPS:103.149
2025-04-12 18:51:47.506416, ill_name: ag_i4_ver, acc_TOP1: 9.4800, acc_TOP5: 53.8700, loss_test: 3.682, avg_time: 0.009, avg_FPS:112.909
2025-04-12 18:53:36.617149, ill_name: ag_i6_hor, acc_TOP1: 8.3400, acc_TOP5: 48.7900, loss_test: 6.308, avg_time: 0.010, avg_FPS:101.813
2025-04-12 18:55:26.136317, ill_name: ag_i6_ul, acc_TOP1: 9.8100, acc_TOP5: 56.7500, loss_test: 5.272, avg_time: 0.009, avg_FPS:113.085
2025-04-12 18:57:16.248828, ill_name: ag_i6_ur, acc_TOP1: 9.8200, acc_TOP5: 48.7800, loss_test: 4.276, avg_time: 0.009, avg_FPS:113.568
2025-04-12 18:59:04.349764, ill_name: ag_i6_ver, acc_TOP1: 9.7800, acc_TOP5: 45.9300, loss_test: 3.733, avg_time: 0.009, avg_FPS:111.575
2025-04-12 19:00:52.387474, ill_name: ag_i8_hor, acc_TOP1: 9.7000, acc_TOP5: 51.4300, loss_test: 4.493, avg_time: 0.009, avg_FPS:112.340
2025-04-12 19:02:40.656066, ill_name: ag_i8_ul, acc_TOP1: 10.5900, acc_TOP5: 51.4200, loss_test: 3.412, avg_time: 0.009, avg_FPS:113.611
2025-04-12 19:04:24.979254, ill_name: ag_i8_ur, acc_TOP1: 10.1500, acc_TOP5: 53.1000, loss_test: 4.176, avg_time: 0.009, avg_FPS:112.944
2025-04-12 19:06:08.810569, ill_name: ag_i8_ver, acc_TOP1: 9.0600, acc_TOP5: 54.0900, loss_test: 4.587, avg_time: 0.009, avg_FPS:106.701
2025-04-12 19:07:55.133583, ill_name: ag_i10_hor, acc_TOP1: 7.0000, acc_TOP5: 48.6900, loss_test: 3.876, avg_time: 0.009, avg_FPS:111.698
2025-04-12 19:09:44.248795, ill_name: ag_i10_ul, acc_TOP1: 9.6700, acc_TOP5: 49.6600, loss_test: 3.743, avg_time: 0.009, avg_FPS:111.665
2025-04-12 19:11:35.491195, ill_name: ag_i10_ur, acc_TOP1: 10.0500, acc_TOP5: 49.0100, loss_test: 3.457, avg_time: 0.010, avg_FPS:103.091
2025-04-12 19:13:27.858075, ill_name: ag_i10_ver, acc_TOP1: 9.8300, acc_TOP5: 53.0500, loss_test: 4.073, avg_time: 0.010, avg_FPS:104.503
2025-04-12 19:15:21.490874, ill_name: ag_i12_hor, acc_TOP1: 10.0900, acc_TOP5: 49.3300, loss_test: 5.182, avg_time: 0.009, avg_FPS:110.517
2025-04-12 19:17:14.707914, ill_name: ag_i12_ul, acc_TOP1: 9.7500, acc_TOP5: 48.2900, loss_test: 5.435, avg_time: 0.009, avg_FPS:114.334
2025-04-12 19:19:06.465479, ill_name: ag_i12_ur, acc_TOP1: 10.5100, acc_TOP5: 49.3400, loss_test: 4.353, avg_time: 0.009, avg_FPS:111.499
2025-04-12 19:20:57.572226, ill_name: ag_i12_ver, acc_TOP1: 15.8300, acc_TOP5: 54.9800, loss_test: 2.977, avg_time: 0.009, avg_FPS:114.709
2025-04-12 19:22:46.114814, ill_name: ag_i14_hor, acc_TOP1: 10.0900, acc_TOP5: 47.1200, loss_test: 4.185, avg_time: 0.009, avg_FPS:111.236
2025-04-12 19:24:33.734466, ill_name: ag_i14_ul, acc_TOP1: 9.8300, acc_TOP5: 48.8400, loss_test: 4.507, avg_time: 0.009, avg_FPS:111.909
2025-04-12 19:26:22.578548, ill_name: ag_i14_ur, acc_TOP1: 9.6100, acc_TOP5: 49.7000, loss_test: 4.116, avg_time: 0.011, avg_FPS:91.646
2025-04-12 19:28:09.216341, ill_name: ag_i14_ver, acc_TOP1: 10.1000, acc_TOP5: 57.5500, loss_test: 4.017, avg_time: 0.009, avg_FPS:114.188

swin
2025-04-12 19:28:53.709561, ill_name: ag_i4_hor, acc_TOP1: 7.9500, acc_TOP5: 40.4500, loss_test: 8.430, avg_time: 0.023, avg_FPS:43.099
2025-04-12 19:29:34.442084, ill_name: ag_i4_ul, acc_TOP1: 95.7400, acc_TOP5: 99.8700, loss_test: 0.141, avg_time: 0.023, avg_FPS:43.042
2025-04-12 19:30:14.961402, ill_name: ag_i4_ur, acc_TOP1: 11.5000, acc_TOP5: 48.4100, loss_test: 6.726, avg_time: 0.023, avg_FPS:42.750
2025-04-12 19:30:55.568882, ill_name: ag_i4_ver, acc_TOP1: 9.7400, acc_TOP5: 57.3500, loss_test: 9.738, avg_time: 0.023, avg_FPS:44.168
2025-04-12 19:31:37.464397, ill_name: ag_i6_hor, acc_TOP1: 9.7400, acc_TOP5: 48.9100, loss_test: 11.686, avg_time: 0.024, avg_FPS:41.807
2025-04-12 19:32:19.622310, ill_name: ag_i6_ul, acc_TOP1: 9.7400, acc_TOP5: 57.8800, loss_test: 13.151, avg_time: 0.024, avg_FPS:42.371
2025-04-12 19:33:00.875062, ill_name: ag_i6_ur, acc_TOP1: 9.7400, acc_TOP5: 57.3900, loss_test: 16.911, avg_time: 0.023, avg_FPS:42.805
2025-04-12 19:33:41.157841, ill_name: ag_i6_ver, acc_TOP1: 10.2000, acc_TOP5: 51.7300, loss_test: 10.994, avg_time: 0.023, avg_FPS:43.053
2025-04-12 19:34:23.253868, ill_name: ag_i8_hor, acc_TOP1: 9.8000, acc_TOP5: 50.8800, loss_test: 12.174, avg_time: 0.028, avg_FPS:35.790
2025-04-12 19:35:04.980952, ill_name: ag_i8_ul, acc_TOP1: 17.6800, acc_TOP5: 56.0300, loss_test: 8.513, avg_time: 0.026, avg_FPS:38.604
2025-04-12 19:35:44.798623, ill_name: ag_i8_ur, acc_TOP1: 9.7400, acc_TOP5: 49.7100, loss_test: 15.059, avg_time: 0.023, avg_FPS:43.685
2025-04-12 19:36:26.097570, ill_name: ag_i8_ver, acc_TOP1: 9.7700, acc_TOP5: 49.0100, loss_test: 10.029, avg_time: 0.024, avg_FPS:42.433
2025-04-12 19:37:06.705178, ill_name: ag_i10_hor, acc_TOP1: 9.7400, acc_TOP5: 53.5500, loss_test: 11.506, avg_time: 0.024, avg_FPS:42.551
2025-04-12 19:37:46.979472, ill_name: ag_i10_ul, acc_TOP1: 9.7400, acc_TOP5: 48.2100, loss_test: 11.534, avg_time: 0.023, avg_FPS:44.258
2025-04-12 19:38:27.581156, ill_name: ag_i10_ur, acc_TOP1: 9.7900, acc_TOP5: 49.6700, loss_test: 8.134, avg_time: 0.023, avg_FPS:43.512
2025-04-12 19:39:11.175858, ill_name: ag_i10_ver, acc_TOP1: 9.8200, acc_TOP5: 58.2900, loss_test: 11.897, avg_time: 0.023, avg_FPS:43.794
2025-04-12 19:39:53.074269, ill_name: ag_i12_hor, acc_TOP1: 9.7300, acc_TOP5: 43.6400, loss_test: 14.123, avg_time: 0.023, avg_FPS:43.727
2025-04-12 19:40:34.450919, ill_name: ag_i12_ul, acc_TOP1: 9.7900, acc_TOP5: 52.7800, loss_test: 7.361, avg_time: 0.023, avg_FPS:42.680
2025-04-12 19:41:15.829086, ill_name: ag_i12_ur, acc_TOP1: 9.7400, acc_TOP5: 48.9100, loss_test: 17.633, avg_time: 0.023, avg_FPS:42.770
2025-04-12 19:41:57.365973, ill_name: ag_i12_ver, acc_TOP1: 9.8200, acc_TOP5: 51.3200, loss_test: 13.574, avg_time: 0.023, avg_FPS:44.230
2025-04-12 19:42:39.814224, ill_name: ag_i14_hor, acc_TOP1: 9.7600, acc_TOP5: 48.9200, loss_test: 9.823, avg_time: 0.023, avg_FPS:43.260
2025-04-12 19:43:21.702077, ill_name: ag_i14_ul, acc_TOP1: 11.2600, acc_TOP5: 52.4200, loss_test: 6.945, avg_time: 0.023, avg_FPS:43.327
2025-04-12 19:44:03.688392, ill_name: ag_i14_ur, acc_TOP1: 10.5700, acc_TOP5: 55.6000, loss_test: 6.902, avg_time: 0.024, avg_FPS:41.463
2025-04-12 19:44:46.097662, ill_name: ag_i14_ver, acc_TOP1: 9.8300, acc_TOP5: 53.4000, loss_test: 10.257, avg_time: 0.024, avg_FPS:42.500

convnext
2025-04-12 19:45:24.229998, ill_name: ag_i4_hor, acc_TOP1: 11.9900, acc_TOP5: 51.0900, loss_test: 9.461, avg_time: 0.010, avg_FPS:98.278
2025-04-12 19:46:00.019900, ill_name: ag_i4_ul, acc_TOP1: 8.7400, acc_TOP5: 56.9900, loss_test: 13.606, avg_time: 0.010, avg_FPS:95.603
2025-04-12 19:46:36.202430, ill_name: ag_i4_ur, acc_TOP1: 10.7900, acc_TOP5: 55.9500, loss_test: 14.001, avg_time: 0.010, avg_FPS:95.494
2025-04-12 19:47:11.774983, ill_name: ag_i4_ver, acc_TOP1: 10.3900, acc_TOP5: 44.5700, loss_test: 13.071, avg_time: 0.011, avg_FPS:93.621
2025-04-12 19:47:47.862721, ill_name: ag_i6_hor, acc_TOP1: 10.6900, acc_TOP5: 48.0000, loss_test: 24.513, avg_time: 0.012, avg_FPS:80.188
2025-04-12 19:48:23.731236, ill_name: ag_i6_ul, acc_TOP1: 19.0700, acc_TOP5: 64.8700, loss_test: 9.868, avg_time: 0.011, avg_FPS:90.534
2025-04-12 19:49:00.264800, ill_name: ag_i6_ur, acc_TOP1: 9.7100, acc_TOP5: 50.4800, loss_test: 10.455, avg_time: 0.013, avg_FPS:77.993
2025-04-12 19:49:35.592600, ill_name: ag_i6_ver, acc_TOP1: 9.9500, acc_TOP5: 54.8600, loss_test: 10.228, avg_time: 0.010, avg_FPS:98.785
2025-04-12 19:50:10.735685, ill_name: ag_i8_hor, acc_TOP1: 9.3500, acc_TOP5: 50.9700, loss_test: 17.461, avg_time: 0.011, avg_FPS:87.904
2025-04-12 19:50:46.578652, ill_name: ag_i8_ul, acc_TOP1: 10.5200, acc_TOP5: 56.0000, loss_test: 11.321, avg_time: 0.012, avg_FPS:84.553
2025-04-12 19:51:22.742546, ill_name: ag_i8_ur, acc_TOP1: 9.2900, acc_TOP5: 54.4200, loss_test: 12.564, avg_time: 0.013, avg_FPS:78.370
2025-04-12 19:51:58.100383, ill_name: ag_i8_ver, acc_TOP1: 20.8500, acc_TOP5: 60.5300, loss_test: 6.565, avg_time: 0.011, avg_FPS:89.514
